Number,Age,Gender,Education,Country,Ethnicity,Alcohol,Cannabis
1819,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1820,-0.95197,-0.48246,1.16365,-0.57009,-0.31685,CL6,CL5
1821,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL2,CL6
1822,1.09449,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL4
1823,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL6
1824,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL4,CL3
1825,-0.07854,-0.48246,0.45468,0.96082,-0.50212,CL6,CL0
1826,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL6
1827,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL4,CL6
1828,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL4,CL5
1829,-0.07854,0.48246,1.16365,-0.57009,-0.31685,CL5,CL6
1830,-0.07854,0.48246,0.45468,-0.57009,0.1144,CL2,CL5
1831,-0.07854,0.48246,0.45468,-0.09765,-0.31685,CL6,CL3
1832,-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,CL6,CL6
1833,-0.95197,-0.48246,0.45468,-0.57009,0.1144,CL5,CL6
1834,0.49788,0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1835,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1836,1.09449,-0.48246,0.45468,-0.57009,-0.31685,CL3,CL2
1837,0.49788,0.48246,-0.05921,-0.57009,-0.31685,CL2,CL6
1838,0.49788,0.48246,-0.61113,-0.57009,-0.31685,CL3,CL5
1839,0.49788,0.48246,-0.05921,-0.57009,-0.31685,CL6,CL6
1840,-0.07854,0.48246,-0.05921,-0.09765,-0.31685,CL4,CL5
1841,1.82213,0.48246,0.45468,-0.57009,-0.31685,CL2,CL2
1842,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL5,CL6
1843,-0.07854,-0.48246,0.45468,-0.57009,0.1144,CL4,CL6
1844,1.09449,-0.48246,1.98437,0.96082,-0.31685,CL5,CL2
1845,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL5
1846,1.09449,-0.48246,0.45468,-0.57009,-0.31685,CL5,CL5
1847,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL3
1848,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1849,-0.95197,0.48246,-0.61113,0.24923,-0.31685,CL3,CL6
1850,1.09449,-0.48246,-0.05921,-0.57009,-1.10702,CL2,CL6
1851,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL3,CL2
1852,-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,CL5,CL3
1853,-0.07854,-0.48246,-0.05921,-0.57009,0.1144,CL6,CL6
1854,-0.07854,0.48246,1.16365,0.96082,-0.31685,CL5,CL5
1855,0.49788,-0.48246,-1.7379,-0.57009,-0.31685,CL3,CL2
1856,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1857,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL5
1858,-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,CL5,CL3
1859,0.49788,-0.48246,-0.05921,-0.28519,-0.31685,CL4,CL4
1860,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL4
1861,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL6,CL5
1862,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL4,CL6
1863,0.49788,-0.48246,-0.61113,-0.28519,-0.31685,CL6,CL6
1864,1.82213,0.48246,0.45468,0.24923,-0.31685,CL5,CL6
1865,-0.07854,0.48246,0.45468,-0.57009,0.1144,CL5,CL3
1866,1.09449,-0.48246,-2.43591,-0.57009,-0.31685,CL6,CL6
1867,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1868,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1869,-0.95197,0.48246,-0.05921,-0.57009,-0.31685,CL5,CL6
1870,-0.95197,0.48246,0.45468,-0.57009,-0.31685,CL6,CL6
1871,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL6,CL6
1872,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL2,CL6
1873,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL3,CL5
1874,-0.07854,0.48246,0.45468,-0.28519,-0.31685,CL6,CL5
1875,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,CL6,CL6
1876,-0.95197,-0.48246,-0.61113,0.24923,-0.31685,CL5,CL6
1877,-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,CL5,CL6
1878,2.59171,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL3
1879,-0.95197,-0.48246,-0.61113,-0.57009,0.126,CL5,CL5
1880,-0.07854,-0.48246,-0.61113,0.24923,0.1144,CL6,CL6
1881,-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,CL6,CL5
1882,-0.95197,-0.48246,0.45468,0.24923,-0.31685,CL4,CL5
1883,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,CL4,CL6
1884,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL5
1885,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,CL5,CL3
1886,-0.07854,0.48246,0.45468,-0.57009,-0.31685,CL4,CL6
1887,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,CL5,CL6
1888,-0.95197,-0.48246,-0.61113,0.21128,-0.31685,CL4,CL3
